payment_id,customer_id,amount,currency,payment_method,status,failure_reason,attempt_number,customer_success_rate,timestamp,true_recovery_probability,recovery_attempted,recovery_success,predicted_recovery_probability,expected_recovery_value,recommended_action
pay_008135,cust_00451,531.54,INR,WALLET,FAILED,NETWORK_ERROR,1,0.731,2026-08-08 09:04:15.661676,0.7586,True,1.0,0.7301702144388805,388.11467578284254,REVIEW
pay_005237,cust_00089,590.96,INR,UPI,FAILED,NETWORK_ERROR,3,0.867,2026-06-03 08:56:15.661676,0.7002,True,1.0,0.654865356903813,386.99923131587735,REVIEW
pay_003805,cust_00985,885.16,INR,UPI,FAILED,BANK_ERROR,3,0.453,2026-06-13 03:24:15.661676,0.4817999999999999,True,1.0,0.43710519350203714,386.9080330802632,DO_NOT_ACT
pay_009932,cust_00793,918.89,INR,WALLET,FAILED,BANK_ERROR,4,0.516,2026-08-10 22:10:15.661676,0.4196000000000001,True,1.0,0.42046893341132435,386.3646982223318,ESCALATE
pay_001090,cust_00757,1545.22,INR,UPI,FAILED,CARD_EXPIRED,2,0.772,2026-08-09 03:21:15.661676,0.3031999999999999,True,0.0,0.24921730877379103,385.0955698634374,DO_NOT_ACT
pay_009477,cust_00097,2246.99,INR,CARD,FAILED,INSUFFICIENT_FUNDS,3,0.591,2026-07-06 11:31:15.661676,0.2246,True,0.0,0.17057788168515306,383.28679436772205,DO_NOT_ACT
pay_009604,cust_00476,1334.48,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.616,2026-07-06 12:36:15.661676,0.3596,True,0.0,0.28677797626581086,382.69947376719927,DO_NOT_ACT
pay_006504,cust_00992,604.24,INR,CARD,FAILED,USER_CANCELLED,3,0.924,2026-08-05 14:15:15.661676,0.5744,True,1.0,0.629702903820663,380.4916826045974,REVIEW
pay_000840,cust_01478,1523.57,INR,NETBANKING,FAILED,CARD_EXPIRED,4,0.988,2026-06-20 14:58:15.661676,0.2128,True,1.0,0.2492708527525819,379.7815931282512,ESCALATE
pay_006810,cust_01850,636.6,INR,NETBANKING,FAILED,NETWORK_ERROR,2,0.675,2026-08-10 09:37:15.661676,0.6050000000000001,True,1.0,0.5949848903922491,378.7673812237058,REVIEW
pay_000280,cust_01839,1328.42,INR,NETBANKING,FAILED,NETWORK_ERROR,4,0.487,2026-08-18 09:44:15.661676,0.3322,True,0.0,0.282985265762135,375.9232867437354,ESCALATE
pay_006189,cust_01735,1775.01,INR,CARD,FAILED,CARD_EXPIRED,1,0.673,2026-06-29 13:58:15.661676,0.2838,True,0.0,0.21164883746116006,375.6788029819337,DO_NOT_ACT
pay_001235,cust_01207,950.57,INR,WALLET,FAILED,LIMIT_EXCEEDED,3,0.865,2026-07-30 20:36:15.661676,0.3390000000000001,True,0.0,0.3951917076034768,375.657381496637,DO_NOT_ACT
pay_006665,cust_02427,1016.39,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,4,0.963,2026-08-08 06:09:15.661676,0.2778,True,1.0,0.36956931047204006,375.6265514706768,ESCALATE
pay_005059,cust_00573,1618.4,INR,UPI,FAILED,FRAUD_SUSPECTED,1,0.909,2026-06-09 10:37:15.661676,0.2154,True,0.0,0.2314339855045932,374.55276214063366,ESCALATE
pay_006050,cust_00004,907.92,INR,WALLET,FAILED,NETWORK_ERROR,3,0.533,2026-07-10 09:49:15.661676,0.4798,True,1.0,0.4111121568843577,373.256949478446,DO_NOT_ACT
pay_003949,cust_01172,1445.2,INR,UPI,FAILED,LIMIT_EXCEEDED,2,0.584,2026-07-31 12:22:15.661676,0.2704,True,0.0,0.2578927554063023,372.7066101131881,DO_NOT_ACT
pay_000877,cust_02260,1195.01,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,0.648,2026-07-20 04:59:15.661676,0.3188,True,0.0,0.3104502516905269,370.9911552726966,DO_NOT_ACT
pay_008428,cust_01420,876.0,INR,WALLET,FAILED,USER_CANCELLED,4,0.671,2026-06-15 00:42:15.661676,0.3626,True,0.0,0.4228878548501403,370.4497608487229,ESCALATE
pay_006597,cust_00665,1207.81,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,4,0.838,2026-06-26 02:09:15.661676,0.3128000000000001,True,0.0,0.30536270770541574,368.82013199367816,ESCALATE
pay_005135,cust_00312,509.9,INR,CARD,FAILED,BANK_ERROR,1,0.672,2026-06-08 05:46:15.661676,0.7332000000000001,True,0.0,0.7145672274704037,364.35782928715884,REVIEW
pay_009681,cust_02296,1315.49,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.834,2026-06-04 17:26:15.661676,0.2604,True,0.0,0.27684049882705614,364.18090780200407,ESCALATE
pay_008047,cust_02949,1092.94,INR,NETBANKING,FAILED,NETWORK_ERROR,4,0.559,2026-07-12 04:22:15.661676,0.3754,True,1.0,0.3317576086691929,362.5911608189077,ESCALATE
pay_006652,cust_00860,1372.54,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,2,0.555,2026-08-05 13:54:15.661676,0.3030000000000001,True,0.0,0.263931285273672,362.25624628952573,DO_NOT_ACT
pay_006770,cust_02786,1092.94,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,4,0.897,2026-08-15 03:56:15.661676,0.3082,True,0.0,0.33096290023244074,361.7225921800438,ESCALATE
pay_007526,cust_01918,960.43,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,0.633,2026-06-17 02:22:15.661676,0.4498,True,1.0,0.376062942581807,361.18213194384487,DO_NOT_ACT
pay_001256,cust_01261,686.97,INR,WALLET,FAILED,USER_CANCELLED,1,0.47,2026-07-19 08:10:15.661676,0.482,True,1.0,0.5257436980837362,361.1701482725843,REVIEW
pay_008683,cust_01368,468.8,INR,UPI,FAILED,TIMEOUT,1,0.82,2026-07-22 04:40:15.661676,0.7919999999999999,True,1.0,0.7689804998335924,360.49805832198814,RECOVER
pay_009403,cust_02765,507.88,INR,UPI,FAILED,TIMEOUT,2,0.831,2026-06-07 16:04:15.661676,0.7186,True,1.0,0.7070170577318929,359.07982328087377,REVIEW
pay_002224,cust_02029,1564.03,INR,CARD,FAILED,LIMIT_EXCEEDED,2,0.612,2026-06-21 02:06:15.661676,0.2472,True,1.0,0.2287460537431272,357.76569043586323,DO_NOT_ACT
pay_001804,cust_02410,538.63,INR,UPI,FAILED,TIMEOUT,1,0.658,2026-07-07 22:46:15.661676,0.6948,True,1.0,0.6625834719567733,356.8873355000768,REVIEW
pay_004422,cust_00314,758.36,INR,WALLET,FAILED,USER_CANCELLED,4,0.726,2026-08-20 04:37:15.661676,0.3956,True,1.0,0.46652500455482854,353.7939024541998,ESCALATE
pay_002597,cust_02383,1112.81,INR,WALLET,FAILED,LIMIT_EXCEEDED,4,0.87,2026-08-18 02:57:15.661676,0.262,True,0.0,0.31784234927684885,353.69814469877014,ESCALATE
pay_002248,cust_02725,623.75,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.98,2026-07-16 04:47:15.661676,0.5780000000000001,True,1.0,0.564855571511824,352.3286627305002,REVIEW
pay_002581,cust_01534,2434.96,INR,WALLET,FAILED,LIMIT_EXCEEDED,4,0.545,2026-08-18 12:16:15.661676,0.067,True,0.0,0.14270749852451237,347.48705060724666,ESCALATE
pay_009495,cust_01937,861.84,INR,CARD,FAILED,USER_CANCELLED,4,0.747,2026-07-02 14:10:15.661676,0.3882,True,0.0,0.4013871725482088,345.9315207889483,ESCALATE
pay_007168,cust_02623,1650.69,INR,WALLET,FAILED,CARD_EXPIRED,1,0.566,2026-07-26 09:09:15.661676,0.2395999999999999,True,0.0,0.20898975397476985,344.97729698861286,DO_NOT_ACT
pay_005814,cust_01444,922.0,INR,NETBANKING,FAILED,NETWORK_ERROR,3,0.506,2026-07-13 08:46:15.661676,0.4236,True,0.0,0.3730440338970143,343.94659925304717,DO_NOT_ACT
pay_000384,cust_01845,1187.25,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,1,0.519,2026-08-14 20:41:15.661676,0.2514,True,1.0,0.2879594658866997,341.8798758739842,DO_NOT_ACT
pay_004486,cust_02010,504.82,INR,WALLET,FAILED,NETWORK_ERROR,2,0.748,2026-08-17 14:41:15.661676,0.6888000000000001,True,1.0,0.6663747916072912,336.3993222991927,REVIEW
pay_009178,cust_00675,1179.96,INR,UPI,FAILED,NETWORK_ERROR,4,0.493,2026-06-13 16:22:15.661676,0.3958,True,0.0,0.28378839438169956,334.8589538346302,ESCALATE
pay_008868,cust_01635,917.84,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,0.618,2026-08-19 09:45:15.661676,0.4408,True,0.0,0.3643855753338203,334.4476564643937,DO_NOT_ACT
pay_003819,cust_02206,1315.35,INR,UPI,FAILED,LIMIT_EXCEEDED,1,0.469,2026-06-20 03:32:15.661676,0.2814,True,0.0,0.2539797478909523,334.0722613883641,DO_NOT_ACT
pay_002055,cust_01939,616.03,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,2,0.958,2026-08-09 04:53:15.661676,0.4347999999999999,True,1.0,0.5390989654149455,332.10113566456886,REVIEW
pay_006229,cust_02860,3510.31,INR,WALLET,FAILED,CARD_EXPIRED,3,0.486,2026-08-09 02:27:15.661676,0.0316,True,0.0,0.09421181694999405,330.7126831577336,DO_NOT_ACT
pay_001487,cust_02067,581.32,INR,WALLET,FAILED,LIMIT_EXCEEDED,2,0.973,2026-06-28 06:36:15.661676,0.4838,True,0.0,0.5687594718889335,330.63125619847483,REVIEW
pay_002264,cust_00093,767.51,INR,CARD,FAILED,TIMEOUT,3,0.661,2026-08-14 11:59:15.661676,0.4965999999999999,True,0.0,0.43052937938726904,330.43560397352286,DO_NOT_ACT
pay_000979,cust_00144,509.22,INR,NETBANKING,FAILED,USER_CANCELLED,4,0.976,2026-08-18 01:16:15.661676,0.5055999999999999,True,1.0,0.646769205228731,329.34781468657445,ESCALATE
pay_007954,cust_02095,594.77,INR,WALLET,FAILED,TIMEOUT,3,0.71,2026-07-23 12:48:15.661676,0.5459999999999999,True,1.0,0.5530387523948433,328.930858761881,REVIEW
pay_005993,cust_01404,813.51,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,0.776,2026-07-27 09:56:15.661676,0.3956,True,0.0,0.40391719337368415,328.59067598142576,DO_NOT_ACT
pay_008203,cust_02725,1173.44,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,4,0.798,2026-07-24 15:07:15.661676,0.2888,True,0.0,0.27818541885183745,326.4338978975002,ESCALATE
pay_001519,cust_01957,796.84,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,3,0.904,2026-06-14 06:24:15.661676,0.3224,True,0.0,0.40761837077358815,324.806622567226,DO_NOT_ACT
pay_005874,cust_02608,872.61,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,1,0.602,2026-06-17 15:05:15.661676,0.4112,True,0.0,0.37146697821315994,324.1457998585855,DO_NOT_ACT
pay_001218,cust_00632,2260.17,INR,WALLET,FAILED,FRAUD_SUSPECTED,2,0.807,2026-08-08 06:11:15.661676,0.0542,True,1.0,0.14279191555786216,322.7340037864133,ESCALATE
pay_002907,cust_00649,1296.01,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,0.553,2026-08-15 06:26:15.661676,0.2618,True,0.0,0.24861861390442647,322.2122098062757,DO_NOT_ACT
pay_008521,cust_01788,1499.84,INR,CARD,FAILED,INSUFFICIENT_FUNDS,2,0.574,2026-06-25 17:58:15.661676,0.2944,True,0.0,0.21464237671819522,321.92922229701793,DO_NOT_ACT
pay_005517,cust_02179,2707.19,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,4,0.465,2026-06-19 14:25:15.661676,0.089,True,0.0,0.11882209865139816,321.6739972480786,ESCALATE
pay_007439,cust_02378,538.58,INR,UPI,FAILED,TIMEOUT,2,0.67,2026-08-19 10:14:15.661676,0.6220000000000001,True,1.0,0.5879503718361935,316.6583112635371,REVIEW
pay_005791,cust_02037,492.53,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,1,0.944,2026-07-01 16:54:15.661676,0.6164000000000001,True,1.0,0.6416153387465381,316.01480279283237,REVIEW
pay_008713,cust_02954,710.31,INR,WALLET,FAILED,LIMIT_EXCEEDED,3,0.929,2026-07-03 06:11:15.661676,0.3774,True,0.0,0.4446400561770313,315.83227830310705,DO_NOT_ACT
pay_008338,cust_02268,612.6,INR,UPI,FAILED,USER_CANCELLED,4,0.812,2026-08-04 23:22:15.661676,0.4672,True,1.0,0.5148644692762423,315.40597387862607,ESCALATE
pay_006855,cust_02369,1840.65,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.64,2026-06-10 23:27:15.661676,0.144,True,0.0,0.17063034508619904,314.0707446829123,ESCALATE
pay_001167,cust_00812,5472.1,INR,UPI,FAILED,FRAUD_SUSPECTED,2,0.5,2026-08-28 08:48:15.661676,0.02,True,0.0,0.05734977817363937,313.823721143972,ESCALATE
pay_008049,cust_02411,642.59,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,0.776,2026-07-23 03:53:15.661676,0.5356000000000001,True,1.0,0.48829315325144856,313.77229734784834,DO_NOT_ACT
pay_009918,cust_01630,1174.94,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,1,0.487,2026-07-16 15:29:15.661676,0.2322,True,0.0,0.2669388622968752,313.63714686709056,DO_NOT_ACT
pay_001178,cust_02421,1671.25,INR,WALLET,FAILED,CARD_EXPIRED,3,0.744,2026-08-11 03:07:15.661676,0.1864,True,1.0,0.18757539600311307,313.4853805702027,DO_NOT_ACT
pay_009826,cust_02582,529.91,INR,UPI,FAILED,NETWORK_ERROR,2,0.673,2026-08-07 06:38:15.661676,0.6638000000000001,True,1.0,0.5898777906869329,312.58214006291263,REVIEW
pay_009832,cust_02629,942.23,INR,CARD,FAILED,NETWORK_ERROR,4,0.641,2026-08-06 21:32:15.661676,0.4446,True,0.0,0.331616674677587,312.4591793814628,ESCALATE
pay_003065,cust_00273,538.3,INR,CARD,FAILED,TIMEOUT,4,0.955,2026-08-13 15:35:15.661676,0.593,True,1.0,0.5785802173305487,311.4497309890343,ESCALATE
pay_004540,cust_01066,3337.56,INR,UPI,FAILED,CARD_EXPIRED,3,0.509,2026-06-14 23:09:15.661676,0.0654,True,0.0,0.09310800092615228,310.75353957108877,DO_NOT_ACT
pay_001048,cust_00230,512.29,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,0.92,2026-07-02 09:49:15.661676,0.562,True,0.0,0.6064749089875224,310.6910311252178,REVIEW
pay_004887,cust_02156,975.14,INR,CARD,FAILED,BANK_ERROR,4,0.481,2026-08-22 11:29:15.661676,0.3786,True,0.0,0.31634030165201615,308.47608175294704,ESCALATE
pay_009105,cust_00628,818.52,INR,UPI,FAILED,LIMIT_EXCEEDED,3,0.867,2026-07-20 01:01:15.661676,0.3602,True,0.0,0.37609284379539615,307.83951450340766,DO_NOT_ACT
pay_003379,cust_01313,2710.19,INR,CARD,FAILED,FRAUD_SUSPECTED,3,0.935,2026-06-09 20:06:15.661676,0.031,True,0.0,0.11323848186553306,306.89780116714905,ESCALATE
pay_001371,cust_00570,1574.42,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,3,0.543,2026-08-20 17:24:15.661676,0.2158,True,0.0,0.19491661931852222,306.88062378746775,DO_NOT_ACT
pay_004027,cust_01844,967.85,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,0.658,2026-08-20 06:40:15.661676,0.3248,True,0.0,0.31626472140519396,306.096810612017,DO_NOT_ACT
pay_002365,cust_00561,1092.9,INR,WALLET,FAILED,LIMIT_EXCEEDED,3,0.704,2026-08-19 02:55:15.661676,0.2424,True,0.0,0.2792467695069571,305.18879439415343,DO_NOT_ACT
pay_008320,cust_01012,1218.85,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.559,2026-08-10 06:17:15.661676,0.3254,True,0.0,0.24969078752594456,304.3356163759975,DO_NOT_ACT
pay_007155,cust_01232,1328.23,INR,CARD,FAILED,LIMIT_EXCEEDED,2,0.613,2026-06-07 11:46:15.661676,0.2478,True,0.0,0.2282865199546532,303.21700439936905,DO_NOT_ACT
pay_006907,cust_01668,712.49,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,3,0.888,2026-06-28 07:33:15.661676,0.4228,True,1.0,0.42256233881951855,301.07144078551875,DO_NOT_ACT
pay_004692,cust_01346,2196.18,INR,UPI,FAILED,FRAUD_SUSPECTED,1,0.707,2026-06-18 22:02:15.661676,0.0941999999999999,True,0.0,0.136337828032305,299.42241116798755,ESCALATE
pay_006305,cust_02383,380.74,INR,NETBANKING,FAILED,NETWORK_ERROR,1,0.843,2026-06-12 13:31:15.661676,0.7857999999999999,True,1.0,0.783447449404634,298.2897818863203,RECOVER
pay_007031,cust_02128,607.11,INR,UPI,FAILED,LIMIT_EXCEEDED,2,0.903,2026-08-27 00:09:15.661676,0.4618,True,0.0,0.49119517096685517,298.2095002456874,DO_NOT_ACT
pay_009636,cust_00636,586.77,INR,WALLET,FAILED,NETWORK_ERROR,4,0.76,2026-06-09 18:49:15.661676,0.536,True,1.0,0.5039995773318777,295.7318319910259,ESCALATE
pay_000790,cust_02777,478.78,INR,CARD,FAILED,USER_CANCELLED,1,0.684,2026-08-28 18:00:15.661676,0.5904,True,1.0,0.6131344184303195,293.55649685606835,REVIEW
pay_009418,cust_01551,2458.65,INR,NETBANKING,FAILED,CARD_EXPIRED,3,0.597,2026-06-21 11:37:15.661676,0.0581999999999999,True,0.0,0.11935117238714368,293.4427599896508,DO_NOT_ACT
pay_003686,cust_02717,915.59,INR,CARD,FAILED,NETWORK_ERROR,4,0.618,2026-08-03 08:29:15.661676,0.4307999999999999,True,1.0,0.3150276107086498,288.4361300887327,ESCALATE
pay_007535,cust_00178,1184.17,INR,CARD,FAILED,LIMIT_EXCEEDED,1,0.53,2026-07-11 16:38:15.661676,0.278,True,0.0,0.2433635427180867,288.1838063804767,DO_NOT_ACT
pay_000950,cust_02812,2196.61,INR,CARD,FAILED,LIMIT_EXCEEDED,4,0.62,2026-07-12 08:31:15.661676,0.092,True,0.0,0.13117662891184056,288.1438948340381,ESCALATE
pay_000660,cust_02446,1610.84,INR,CARD,FAILED,FRAUD_SUSPECTED,1,0.887,2026-06-03 09:46:15.661676,0.1622,True,0.0,0.17868910387408912,287.8395560845377,ESCALATE
pay_006737,cust_02370,3461.18,INR,UPI,FAILED,CARD_EXPIRED,3,0.47,2026-06-18 00:09:15.661676,0.042,True,0.0,0.08312318701414009,287.7043124296014,DO_NOT_ACT
pay_000732,cust_02492,826.58,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,4,0.934,2026-08-04 14:46:15.661676,0.2604000000000001,True,1.0,0.3467000015725108,286.575287299806,ESCALATE
pay_002964,cust_02949,776.47,INR,NETBANKING,FAILED,CARD_EXPIRED,2,0.947,2026-07-12 10:01:15.661676,0.3481999999999999,True,0.0,0.36864731202724155,286.24357836979226,DO_NOT_ACT
pay_009443,cust_01221,830.7,INR,NETBANKING,FAILED,NETWORK_ERROR,4,0.577,2026-08-14 19:20:15.661676,0.3862,True,1.0,0.3434517553321451,285.30537315441296,ESCALATE
pay_009725,cust_00904,991.78,INR,CARD,FAILED,LIMIT_EXCEEDED,1,0.601,2026-08-22 02:53:15.661676,0.3206,True,0.0,0.2876005810909383,285.23650431437073,DO_NOT_ACT
pay_009811,cust_02640,1152.2,INR,WALLET,FAILED,CARD_EXPIRED,4,0.964,2026-06-06 00:21:15.661676,0.2384,True,0.0,0.2463298837284586,283.82129203193,ESCALATE
pay_001081,cust_02990,1367.96,INR,WALLET,FAILED,CARD_EXPIRED,2,0.675,2026-07-18 03:17:15.661676,0.225,True,0.0,0.20744970547241234,283.7828990980412,DO_NOT_ACT
pay_009195,cust_00116,806.94,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,3,0.817,2026-06-27 23:18:15.661676,0.3401999999999999,True,1.0,0.35117479713940974,283.3769908036753,DO_NOT_ACT
pay_005789,cust_00700,446.85,INR,UPI,FAILED,NETWORK_ERROR,3,0.84,2026-08-19 19:01:15.661676,0.6839999999999999,True,0.0,0.6338243480631289,283.22440993200917,REVIEW
pay_001733,cust_00445,1780.17,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,3,0.5,2026-07-22 13:53:15.661676,0.08,True,0.0,0.1584589875321249,282.0839358350628,DO_NOT_ACT
pay_005402,cust_00102,1315.72,INR,NETBANKING,FAILED,LIMIT_EXCEEDED,3,0.615,2026-07-15 18:42:15.661676,0.149,True,0.0,0.21324940456669453,280.57650657649134,DO_NOT_ACT
pay_006024,cust_00921,1450.85,INR,CARD,FAILED,LIMIT_EXCEEDED,4,0.767,2026-06-28 13:44:15.661676,0.1802,True,1.0,0.1932972220104274,280.4452745538286,ESCALATE
pay_009007,cust_01697,1537.5,INR,WALLET,FAILED,CARD_EXPIRED,4,0.843,2026-08-26 07:50:15.661676,0.1657999999999999,True,0.0,0.18180658094252414,279.52761819913087,ESCALATE
pay_006092,cust_02638,1948.51,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,4,0.532,2026-06-29 07:54:15.661676,0.1292,True,0.0,0.14141895460467968,275.5562472367644,ESCALATE
pay_008087,cust_00083,369.54,INR,NETBANKING,FAILED,BANK_ERROR,4,0.965,2026-06-06 07:36:15.661676,0.649,True,1.0,0.7428900816881837,274.5276007870514,ESCALATE
pay_003984,cust_01451,735.98,INR,CARD,FAILED,LIMIT_EXCEEDED,2,0.831,2026-08-21 00:26:15.661676,0.3786,True,0.0,0.3727903936707692,274.36627393381275,DO_NOT_ACT
pay_001775,cust_01236,998.27,INR,WALLET,FAILED,LIMIT_EXCEEDED,2,0.586,2026-08-29 05:23:15.661676,0.2516,True,1.0,0.27335299957412224,272.880098884859,DO_NOT_ACT
pay_002969,cust_00782,421.37,INR,WALLET,FAILED,BANK_ERROR,4,0.803,2026-08-07 06:21:15.661676,0.5918000000000001,True,1.0,0.646748213876053,272.52029488095246,ESCALATE
pay_000228,cust_00968,763.42,INR,NETBANKING,FAILED,NETWORK_ERROR,3,0.483,2026-06-09 18:48:15.661676,0.4097999999999999,True,1.0,0.3547319840994199,270.80949130117915,DO_NOT_ACT
pay_009886,cust_01247,753.26,INR,WALLET,FAILED,NETWORK_ERROR,3,0.463,2026-08-08 06:12:15.661676,0.4377999999999999,True,0.0,0.35617414556687105,268.29173688970127,DO_NOT_ACT
pay_001160,cust_01121,1394.28,INR,UPI,FAILED,CARD_EXPIRED,1,0.562,2026-06-02 03:05:15.661676,0.2572,True,0.0,0.1924203656941825,268.28786748008474,DO_NOT_ACT
pay_006552,cust_02810,4561.77,INR,NETBANKING,FAILED,FRAUD_SUSPECTED,3,0.621,2026-07-20 20:09:15.661676,0.02,True,0.0,0.05878264563868018,268.1529093951621,ESCALATE
pay_004296,cust_01892,532.86,INR,NETBANKING,FAILED,NETWORK_ERROR,3,0.671,2026-07-28 12:05:15.661676,0.5226,True,0.0,0.5026011602600773,267.81605425618477,REVIEW
pay_003089,cust_00946,379.6,INR,WALLET,FAILED,TIMEOUT,2,0.799,2026-07-25 09:26:15.661676,0.6794,True,1.0,0.7020394171689721,266.4941627573418,REVIEW
pay_008321,cust_00798,362.07,INR,NETBANKING,FAILED,NETWORK_ERROR,1,0.758,2026-07-26 11:51:15.661676,0.7348,True,1.0,0.7325491580430148,265.2340736526344,REVIEW
pay_003707,cust_00220,1188.38,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.514,2026-08-02 23:33:15.661676,0.2984,True,0.0,0.22302962231408296,265.04394256560994,DO_NOT_ACT
pay_009068,cust_00549,2860.52,INR,CARD,FAILED,INSUFFICIENT_FUNDS,4,0.48,2026-07-11 01:39:15.661676,0.078,True,0.0,0.09215612554120066,263.6144402331153,ESCALATE
pay_000563,cust_00357,3629.68,INR,WALLET,FAILED,FRAUD_SUSPECTED,2,0.563,2026-08-18 12:01:15.661676,0.02,True,0.0,0.07204771948848326,261.5101664729579,ESCALATE
pay_009770,cust_00165,437.46,INR,NETBANKING,FAILED,BANK_ERROR,3,0.65,2026-08-02 02:17:15.661676,0.54,True,0.0,0.5967041077580987,261.0341789798578,REVIEW
pay_003957,cust_01486,1678.48,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,4,0.59,2026-08-07 00:24:15.661676,0.124,True,0.0,0.15543000182450917,260.88614946240216,ESCALATE
pay_004371,cust_00040,448.64,INR,CARD,FAILED,BANK_ERROR,4,0.821,2026-06-06 17:46:15.661676,0.5826,True,0.0,0.5811471071568373,260.7258381548435,ESCALATE
pay_000613,cust_00262,2261.93,INR,NETBANKING,FAILED,CARD_EXPIRED,4,0.696,2026-08-04 13:51:15.661676,0.0375999999999999,True,0.0,0.11522253597895768,260.6253108068837,ESCALATE
pay_000705,cust_02341,520.45,INR,CARD,FAILED,INSUFFICIENT_FUNDS,2,0.975,2026-06-11 16:31:15.661676,0.535,True,0.0,0.49726163028069226,258.7998154795863,DO_NOT_ACT
pay_008980,cust_00791,1512.29,INR,CARD,FAILED,INSUFFICIENT_FUNDS,2,0.488,2026-06-07 04:09:15.661676,0.2428,True,0.0,0.1710881367703672,258.7348783564586,DO_NOT_ACT
pay_005126,cust_00067,1046.38,INR,CARD,FAILED,LIMIT_EXCEEDED,1,0.537,2026-06-28 08:40:15.661676,0.2822,True,1.0,0.24696203875955616,258.4161381172244,DO_NOT_ACT
pay_000751,cust_00821,863.86,INR,NETBANKING,FAILED,USER_CANCELLED,4,0.527,2026-07-07 23:39:15.661676,0.2362,True,0.0,0.2986380960675993,257.98150566895634,ESCALATE
pay_005220,cust_01578,692.87,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,1,0.604,2026-07-13 02:36:15.661676,0.4124,True,0.0,0.3719477231342368,257.71141892801865,DO_NOT_ACT
pay_008681,cust_02741,735.61,INR,WALLET,FAILED,TIMEOUT,4,0.564,2026-07-06 06:33:15.661676,0.3783999999999999,True,0.0,0.3499487138344217,257.42577338373894,ESCALATE
pay_007876,cust_02312,1361.9,INR,NETBANKING,FAILED,CARD_EXPIRED,2,0.657,2026-08-27 01:19:15.661676,0.1742,True,0.0,0.1867506112686425,254.33565748676426,DO_NOT_ACT
pay_008635,cust_01665,742.59,INR,UPI,FAILED,CARD_EXPIRED,2,0.914,2026-06-26 09:55:15.661676,0.3883999999999999,True,0.0,0.34103599068686397,253.24991632415833,DO_NOT_ACT
pay_001459,cust_01047,5073.58,INR,NETBANKING,FAILED,FRAUD_SUSPECTED,3,0.564,2026-06-08 22:55:15.661676,0.02,True,0.0,0.04988453881486671,253.09319844033143,ESCALATE
pay_004447,cust_00055,895.51,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,0.58,2026-06-27 20:21:15.661676,0.378,True,0.0,0.2821009757860177,252.62424482613673,DO_NOT_ACT
pay_004730,cust_01848,1836.24,INR,CARD,FAILED,INSUFFICIENT_FUNDS,3,0.516,2026-07-04 14:46:15.661676,0.1796,True,0.0,0.13741853195427817,252.33340511572374,DO_NOT_ACT
pay_004013,cust_01663,822.22,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,0.539,2026-07-22 07:04:15.661676,0.3934,True,0.0,0.30640878476390804,251.93543100858048,DO_NOT_ACT
pay_006920,cust_02121,1763.02,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,4,0.559,2026-07-24 14:47:15.661676,0.1054,True,0.0,0.14284665810201932,251.8415151670221,ESCALATE
pay_000018,cust_01097,2324.82,INR,UPI,FAILED,CARD_EXPIRED,3,0.565,2026-06-19 22:39:15.661676,0.0989999999999999,True,0.0,0.10731481131241101,249.4876196353194,DO_NOT_ACT
