payment_id,customer_id,amount,currency,payment_method,status,failure_reason,attempt_number,customer_success_rate,timestamp
pay_004128,cust_00797,7623.42,INR,CARD,SUCCESS,,1,0.804,2026-08-05 15:02:15.661676
pay_008151,cust_00918,2627.54,INR,UPI,SUCCESS,,1,0.852,2026-08-05 15:21:15.661676
pay_004436,cust_01178,3154.83,INR,CARD,SUCCESS,,1,0.729,2026-08-05 15:24:15.661676
pay_001129,cust_00360,1717.61,INR,WALLET,SUCCESS,,1,0.954,2026-08-05 15:31:15.661676
pay_002826,cust_02952,7067.66,INR,CARD,FAILED,NETWORK_ERROR,2,0.937,2026-08-05 15:32:15.661676
pay_007704,cust_00313,4006.39,INR,UPI,SUCCESS,,1,0.526,2026-08-05 15:50:15.661676
pay_004140,cust_00487,1814.17,INR,WALLET,SUCCESS,,1,0.61,2026-08-05 15:51:15.661676
pay_003928,cust_02620,2617.53,INR,CARD,SUCCESS,,1,0.893,2026-08-05 16:08:15.661676
pay_006373,cust_01915,4425.4,INR,UPI,FAILED,INSUFFICIENT_FUNDS,3,0.481,2026-08-05 16:31:15.661676
pay_008882,cust_00100,1343.45,INR,WALLET,SUCCESS,,1,0.905,2026-08-05 17:06:15.661676
pay_000511,cust_01589,2244.79,INR,UPI,FAILED,TIMEOUT,2,0.759,2026-08-05 17:12:15.661676
pay_006208,cust_01626,2004.9,INR,WALLET,SUCCESS,,1,0.529,2026-08-05 17:13:15.661676
pay_003425,cust_00378,436.68,INR,WALLET,SUCCESS,,1,0.706,2026-08-05 17:31:15.661676
pay_009500,cust_00140,6850.75,INR,CARD,SUCCESS,,1,0.811,2026-08-05 17:52:15.661676
pay_005014,cust_00297,1494.96,INR,CARD,SUCCESS,,1,0.679,2026-08-05 17:59:15.661676
pay_002297,cust_00113,2526.82,INR,NETBANKING,SUCCESS,,1,0.684,2026-08-05 19:16:15.661676
pay_001870,cust_00038,1301.6,INR,NETBANKING,SUCCESS,,1,0.505,2026-08-05 19:38:15.661676
pay_005656,cust_01632,948.95,INR,NETBANKING,SUCCESS,,1,0.581,2026-08-05 19:40:15.661676
pay_003337,cust_02536,606.28,INR,NETBANKING,SUCCESS,,1,0.759,2026-08-05 19:42:15.661676
pay_000183,cust_00011,767.61,INR,NETBANKING,SUCCESS,,1,0.767,2026-08-05 19:50:15.661676
pay_004642,cust_00375,2003.99,INR,WALLET,SUCCESS,,1,0.623,2026-08-05 19:59:15.661676
pay_000929,cust_02252,6325.97,INR,NETBANKING,SUCCESS,,1,0.944,2026-08-05 20:02:15.661676
pay_009465,cust_02950,2777.89,INR,UPI,SUCCESS,,1,0.501,2026-08-05 20:38:15.661676
pay_006378,cust_01484,1903.8,INR,UPI,SUCCESS,,1,0.651,2026-08-05 20:51:15.661676
pay_000742,cust_00778,649.59,INR,NETBANKING,SUCCESS,,1,0.821,2026-08-05 20:56:15.661676
pay_006860,cust_00341,3710.08,INR,WALLET,SUCCESS,,1,0.639,2026-08-05 21:04:15.661676
pay_002611,cust_01255,3044.88,INR,NETBANKING,SUCCESS,,1,0.852,2026-08-05 21:17:15.661676
pay_007192,cust_00406,1857.07,INR,NETBANKING,SUCCESS,,1,0.542,2026-08-05 21:58:15.661676
pay_007714,cust_00010,2360.4,INR,CARD,FAILED,BANK_ERROR,1,0.451,2026-08-05 22:14:15.661676
pay_002361,cust_00324,793.54,INR,CARD,SUCCESS,,1,0.535,2026-08-05 22:42:15.661676
pay_007745,cust_02977,2461.6,INR,NETBANKING,FAILED,BANK_ERROR,1,0.542,2026-08-05 22:50:15.661676
pay_005990,cust_02356,1319.24,INR,WALLET,SUCCESS,,1,0.86,2026-08-05 23:16:15.661676
pay_008241,cust_02180,2143.64,INR,WALLET,SUCCESS,,1,0.655,2026-08-05 23:20:15.661676
pay_000761,cust_01192,1140.81,INR,WALLET,SUCCESS,,1,0.733,2026-08-05 23:44:15.661676
pay_006668,cust_01259,1522.39,INR,NETBANKING,SUCCESS,,1,0.528,2026-08-05 23:54:15.661676
pay_007901,cust_00950,549.89,INR,NETBANKING,SUCCESS,,1,0.582,2026-08-06 01:07:15.661676
pay_002443,cust_01910,643.03,INR,NETBANKING,SUCCESS,,1,0.783,2026-08-06 01:10:15.661676
pay_006015,cust_01234,2652.35,INR,WALLET,SUCCESS,,1,0.667,2026-08-06 01:24:15.661676
pay_001347,cust_02982,234.36,INR,WALLET,FAILED,BANK_ERROR,1,0.528,2026-08-06 01:25:15.661676
pay_006363,cust_01371,1199.82,INR,WALLET,SUCCESS,,1,0.743,2026-08-06 01:29:15.661676
pay_004521,cust_00534,1223.95,INR,WALLET,SUCCESS,,1,0.482,2026-08-06 01:30:15.661676
pay_007911,cust_02416,2363.84,INR,UPI,SUCCESS,,1,0.861,2026-08-06 01:37:15.661676
pay_003496,cust_00440,8502.57,INR,CARD,SUCCESS,,1,0.784,2026-08-06 02:08:15.661676
pay_001895,cust_01137,1684.64,INR,CARD,SUCCESS,,1,0.49,2026-08-06 02:31:15.661676
pay_004795,cust_02530,1603.44,INR,NETBANKING,SUCCESS,,1,0.597,2026-08-06 02:43:15.661676
pay_008242,cust_00848,1793.13,INR,NETBANKING,SUCCESS,,1,0.974,2026-08-06 02:56:15.661676
pay_006905,cust_00885,1347.81,INR,CARD,SUCCESS,,1,0.949,2026-08-06 03:09:15.661676
pay_007447,cust_01138,3364.33,INR,UPI,SUCCESS,,1,0.714,2026-08-06 03:32:15.661676
pay_003328,cust_02363,1128.43,INR,WALLET,SUCCESS,,1,0.836,2026-08-06 03:36:15.661676
pay_002659,cust_00065,2074.49,INR,NETBANKING,SUCCESS,,1,0.625,2026-08-06 03:39:15.661676
pay_005351,cust_01642,2954.3,INR,CARD,SUCCESS,,1,0.798,2026-08-06 03:40:15.661676
pay_008380,cust_00145,2174.53,INR,UPI,SUCCESS,,1,0.643,2026-08-06 03:40:15.661676
pay_004089,cust_02239,4499.15,INR,WALLET,SUCCESS,,1,0.505,2026-08-06 03:42:15.661676
pay_002678,cust_01027,517.06,INR,CARD,SUCCESS,,1,0.627,2026-08-06 04:32:15.661676
pay_004860,cust_01646,1614.5,INR,NETBANKING,SUCCESS,,1,0.95,2026-08-06 04:43:15.661676
pay_008990,cust_00853,1266.54,INR,CARD,SUCCESS,,1,0.792,2026-08-06 04:52:15.661676
pay_004908,cust_01925,718.53,INR,UPI,SUCCESS,,1,0.461,2026-08-06 04:53:15.661676
pay_008322,cust_00641,626.93,INR,CARD,SUCCESS,,1,0.771,2026-08-06 04:59:15.661676
pay_003884,cust_01362,886.91,INR,UPI,SUCCESS,,1,0.619,2026-08-06 05:11:15.661676
pay_001982,cust_01457,599.63,INR,CARD,FAILED,BANK_ERROR,1,0.74,2026-08-06 05:31:15.661676
pay_000812,cust_00726,1271.83,INR,CARD,SUCCESS,,1,0.506,2026-08-06 05:33:15.661676
pay_003832,cust_02021,1184.84,INR,NETBANKING,SUCCESS,,1,0.985,2026-08-06 05:49:15.661676
pay_005086,cust_00415,11611.35,INR,WALLET,SUCCESS,,1,0.61,2026-08-06 06:04:15.661676
pay_000587,cust_01570,1252.02,INR,UPI,SUCCESS,,1,0.506,2026-08-06 06:08:15.661676
pay_001047,cust_01231,3046.83,INR,UPI,SUCCESS,,1,0.656,2026-08-06 06:12:15.661676
pay_007133,cust_00495,2904.06,INR,CARD,SUCCESS,,1,0.843,2026-08-06 06:16:15.661676
pay_003644,cust_01821,1758.11,INR,UPI,SUCCESS,,1,0.722,2026-08-06 06:33:15.661676
pay_002481,cust_01870,1113.55,INR,WALLET,SUCCESS,,1,0.9,2026-08-06 06:33:15.661676
pay_004259,cust_02392,1680.14,INR,WALLET,SUCCESS,,1,0.807,2026-08-06 06:56:15.661676
pay_003895,cust_01142,1320.23,INR,CARD,SUCCESS,,1,0.855,2026-08-06 06:58:15.661676
pay_005469,cust_00342,1392.23,INR,UPI,SUCCESS,,1,0.573,2026-08-06 06:59:15.661676
pay_007771,cust_02214,3688.87,INR,UPI,SUCCESS,,1,0.941,2026-08-06 07:00:15.661676
pay_003249,cust_01024,2171.55,INR,UPI,SUCCESS,,1,0.663,2026-08-06 07:12:15.661676
pay_005108,cust_02465,1875.94,INR,NETBANKING,SUCCESS,,1,0.861,2026-08-06 07:29:15.661676
pay_003133,cust_01353,452.61,INR,WALLET,SUCCESS,,1,0.594,2026-08-06 07:38:15.661676
pay_006616,cust_01243,1805.56,INR,CARD,SUCCESS,,1,0.922,2026-08-06 07:39:15.661676
pay_002360,cust_00561,2507.2,INR,NETBANKING,SUCCESS,,1,0.973,2026-08-06 08:02:15.661676
pay_008634,cust_00865,4524.17,INR,NETBANKING,FAILED,USER_CANCELLED,3,0.542,2026-08-06 08:24:15.661676
pay_000032,cust_00323,7957.12,INR,UPI,SUCCESS,,1,0.487,2026-08-06 08:38:15.661676
pay_001583,cust_01732,802.19,INR,UPI,SUCCESS,,1,0.651,2026-08-06 08:48:15.661676
pay_002171,cust_00202,3983.31,INR,WALLET,FAILED,BANK_ERROR,2,0.667,2026-08-06 08:50:15.661676
pay_001562,cust_02073,994.49,INR,WALLET,FAILED,BANK_ERROR,3,0.631,2026-08-06 10:03:15.661676
pay_002329,cust_00988,3154.01,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,1,0.64,2026-08-06 10:35:15.661676
pay_003509,cust_02218,2697.8,INR,NETBANKING,SUCCESS,,1,0.971,2026-08-06 10:47:15.661676
pay_003766,cust_00015,1833.7,INR,CARD,SUCCESS,,1,0.459,2026-08-06 11:45:15.661676
pay_002694,cust_00069,1623.6,INR,CARD,SUCCESS,,1,0.734,2026-08-06 11:55:15.661676
pay_009810,cust_00619,1534.64,INR,NETBANKING,SUCCESS,,1,0.526,2026-08-06 12:07:15.661676
pay_005571,cust_01007,1804.02,INR,CARD,SUCCESS,,1,0.619,2026-08-06 12:09:15.661676
pay_002366,cust_01985,6167.09,INR,CARD,SUCCESS,,1,0.521,2026-08-06 12:15:15.661676
pay_008671,cust_02674,4432.63,INR,WALLET,SUCCESS,,1,0.88,2026-08-06 12:28:15.661676
pay_008857,cust_01289,2135.14,INR,WALLET,SUCCESS,,1,0.676,2026-08-06 12:32:15.661676
pay_004639,cust_02113,360.01,INR,WALLET,SUCCESS,,1,0.484,2026-08-06 13:05:15.661676
pay_000676,cust_01550,970.44,INR,NETBANKING,SUCCESS,,1,0.519,2026-08-06 13:12:15.661676
pay_005759,cust_01965,1194.0,INR,NETBANKING,SUCCESS,,1,0.626,2026-08-06 13:21:15.661676
pay_001838,cust_01951,1972.09,INR,UPI,SUCCESS,,1,0.778,2026-08-06 13:49:15.661676
pay_001030,cust_01089,797.73,INR,UPI,SUCCESS,,1,0.614,2026-08-06 13:52:15.661676
pay_004492,cust_00659,840.46,INR,CARD,SUCCESS,,1,0.533,2026-08-06 13:58:15.661676
pay_005505,cust_01799,1227.96,INR,WALLET,SUCCESS,,1,0.513,2026-08-06 14:00:15.661676
pay_005896,cust_00107,4045.6,INR,CARD,SUCCESS,,1,0.475,2026-08-06 14:05:15.661676
pay_002635,cust_01368,7044.24,INR,UPI,SUCCESS,,1,0.5,2026-08-06 14:09:15.661676
pay_002871,cust_00536,1085.89,INR,UPI,SUCCESS,,1,0.613,2026-08-06 14:36:15.661676
pay_002188,cust_01854,1460.71,INR,WALLET,SUCCESS,,1,0.745,2026-08-06 14:59:15.661676
pay_009372,cust_01665,1737.27,INR,WALLET,SUCCESS,,1,0.735,2026-08-06 15:00:15.661676
pay_007558,cust_01216,1785.8,INR,WALLET,SUCCESS,,1,0.515,2026-08-06 15:03:15.661676
pay_000520,cust_01308,3298.13,INR,NETBANKING,SUCCESS,,1,0.715,2026-08-06 15:07:15.661676
pay_005969,cust_01400,2369.33,INR,NETBANKING,SUCCESS,,1,0.957,2026-08-06 15:16:15.661676
pay_002668,cust_01928,674.51,INR,UPI,FAILED,TIMEOUT,1,0.741,2026-08-06 15:17:15.661676
pay_009446,cust_00737,449.65,INR,UPI,SUCCESS,,1,0.885,2026-08-06 15:20:15.661676
pay_004246,cust_02034,526.11,INR,UPI,SUCCESS,,1,0.851,2026-08-06 15:52:15.661676
pay_004595,cust_02608,1796.35,INR,NETBANKING,SUCCESS,,1,0.554,2026-08-06 15:55:15.661676
pay_000943,cust_00818,3041.67,INR,CARD,SUCCESS,,1,0.593,2026-08-06 16:20:15.661676
pay_002892,cust_01028,328.83,INR,NETBANKING,SUCCESS,,1,0.454,2026-08-06 16:22:15.661676
pay_006693,cust_00688,1494.81,INR,NETBANKING,SUCCESS,,1,0.879,2026-08-06 17:12:15.661676
pay_002397,cust_00622,864.81,INR,UPI,SUCCESS,,1,0.661,2026-08-06 17:18:15.661676
pay_000881,cust_00734,13650.7,INR,CARD,SUCCESS,,1,0.957,2026-08-06 17:24:15.661676
pay_000561,cust_01742,2279.75,INR,UPI,SUCCESS,,1,0.856,2026-08-06 17:33:15.661676
pay_008470,cust_02578,1149.69,INR,CARD,FAILED,FRAUD_SUSPECTED,2,0.666,2026-08-06 18:33:15.661676
pay_002880,cust_02962,1556.41,INR,UPI,SUCCESS,,1,0.92,2026-08-06 18:40:15.661676
pay_007056,cust_02071,454.5,INR,UPI,SUCCESS,,1,0.473,2026-08-06 19:03:15.661676
pay_007565,cust_02333,2417.29,INR,WALLET,SUCCESS,,1,0.588,2026-08-06 19:15:15.661676
pay_006505,cust_01171,4239.93,INR,UPI,SUCCESS,,1,0.765,2026-08-06 19:17:15.661676
pay_000928,cust_02121,2444.92,INR,UPI,SUCCESS,,1,0.946,2026-08-06 19:36:15.661676
pay_001462,cust_02014,678.96,INR,WALLET,SUCCESS,,1,0.904,2026-08-06 19:38:15.661676
pay_006972,cust_00472,1735.01,INR,NETBANKING,SUCCESS,,1,0.759,2026-08-06 19:58:15.661676
pay_008777,cust_01604,1373.79,INR,WALLET,SUCCESS,,1,0.476,2026-08-06 20:12:15.661676
pay_001660,cust_02343,4500.32,INR,UPI,SUCCESS,,1,0.822,2026-08-06 20:44:15.661676
pay_001134,cust_01905,2598.86,INR,UPI,SUCCESS,,1,0.882,2026-08-06 20:47:15.661676
pay_003289,cust_00643,1094.24,INR,CARD,SUCCESS,,1,0.547,2026-08-06 20:48:15.661676
pay_007516,cust_02459,2630.24,INR,CARD,SUCCESS,,1,0.958,2026-08-06 20:51:15.661676
pay_004149,cust_01679,1197.72,INR,UPI,SUCCESS,,1,0.541,2026-08-06 20:51:15.661676
pay_009832,cust_02629,942.23,INR,CARD,FAILED,NETWORK_ERROR,4,0.641,2026-08-06 21:32:15.661676
pay_008335,cust_01247,4126.17,INR,UPI,SUCCESS,,1,0.72,2026-08-06 21:35:15.661676
pay_001927,cust_00873,238.83,INR,UPI,SUCCESS,,1,0.663,2026-08-06 22:00:15.661676
pay_004541,cust_02473,786.7,INR,CARD,SUCCESS,,1,0.519,2026-08-06 22:18:15.661676
pay_009494,cust_01123,2474.92,INR,WALLET,SUCCESS,,1,0.504,2026-08-06 22:20:15.661676
pay_005655,cust_02339,897.24,INR,NETBANKING,SUCCESS,,1,0.671,2026-08-06 22:59:15.661676
pay_009744,cust_01508,2101.39,INR,NETBANKING,SUCCESS,,1,0.803,2026-08-06 23:50:15.661676
pay_007293,cust_00575,1095.83,INR,UPI,SUCCESS,,1,0.793,2026-08-06 23:52:15.661676
pay_006833,cust_02033,719.39,INR,NETBANKING,SUCCESS,,1,0.829,2026-08-06 23:54:15.661676
pay_009747,cust_01087,1645.2,INR,UPI,SUCCESS,,1,0.667,2026-08-07 00:04:15.661676
pay_009409,cust_00299,1324.09,INR,CARD,SUCCESS,,1,0.868,2026-08-07 00:04:15.661676
pay_003957,cust_01486,1678.48,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,4,0.59,2026-08-07 00:24:15.661676
pay_007087,cust_02803,2019.21,INR,NETBANKING,SUCCESS,,1,0.463,2026-08-07 00:36:15.661676
pay_001784,cust_02971,3321.08,INR,WALLET,FAILED,BANK_ERROR,3,0.798,2026-08-07 00:41:15.661676
pay_006943,cust_01050,5115.29,INR,CARD,FAILED,INSUFFICIENT_FUNDS,3,0.853,2026-08-07 00:55:15.661676
pay_007825,cust_02079,3904.96,INR,WALLET,SUCCESS,,1,0.759,2026-08-07 01:17:15.661676
pay_009501,cust_01021,1459.41,INR,WALLET,SUCCESS,,1,0.504,2026-08-07 01:26:15.661676
pay_007856,cust_00637,912.26,INR,NETBANKING,SUCCESS,,1,0.907,2026-08-07 01:32:15.661676
pay_005257,cust_02447,1299.87,INR,CARD,SUCCESS,,1,0.462,2026-08-07 01:39:15.661676
pay_002993,cust_02255,1915.3,INR,CARD,SUCCESS,,1,0.833,2026-08-07 01:41:15.661676
pay_007240,cust_01054,814.4,INR,NETBANKING,SUCCESS,,1,0.854,2026-08-07 01:59:15.661676
pay_003927,cust_02434,3898.1,INR,UPI,SUCCESS,,1,0.67,2026-08-07 02:06:15.661676
pay_009738,cust_02244,1215.22,INR,CARD,SUCCESS,,1,0.799,2026-08-07 02:12:15.661676
pay_004380,cust_02365,971.46,INR,WALLET,SUCCESS,,1,0.474,2026-08-07 02:20:15.661676
pay_009467,cust_02778,5692.51,INR,WALLET,SUCCESS,,1,0.79,2026-08-07 02:45:15.661676
pay_007184,cust_01064,858.51,INR,UPI,SUCCESS,,1,0.943,2026-08-07 02:47:15.661676
pay_007299,cust_00434,1020.03,INR,UPI,SUCCESS,,1,0.871,2026-08-07 02:54:15.661676
pay_006338,cust_00948,1266.68,INR,UPI,SUCCESS,,1,0.762,2026-08-07 03:42:15.661676
pay_002730,cust_02242,1226.3,INR,NETBANKING,SUCCESS,,1,0.638,2026-08-07 03:51:15.661676
pay_005052,cust_00689,2394.51,INR,NETBANKING,SUCCESS,,1,0.606,2026-08-07 04:17:15.661676
pay_003541,cust_02519,2355.91,INR,CARD,SUCCESS,,1,0.542,2026-08-07 04:29:15.661676
pay_002586,cust_02147,1096.04,INR,CARD,SUCCESS,,1,0.809,2026-08-07 05:19:15.661676
pay_004539,cust_02306,1517.63,INR,UPI,SUCCESS,,1,0.952,2026-08-07 05:27:15.661676
pay_005974,cust_00310,322.79,INR,NETBANKING,SUCCESS,,1,0.635,2026-08-07 05:39:15.661676
pay_008267,cust_02840,3530.47,INR,CARD,SUCCESS,,1,0.486,2026-08-07 06:21:15.661676
pay_002969,cust_00782,421.37,INR,WALLET,FAILED,BANK_ERROR,4,0.803,2026-08-07 06:21:15.661676
pay_009993,cust_02711,3070.93,INR,CARD,SUCCESS,,1,0.787,2026-08-07 06:27:15.661676
pay_002664,cust_02125,846.68,INR,CARD,SUCCESS,,1,0.811,2026-08-07 06:37:15.661676
pay_009826,cust_02582,529.91,INR,UPI,FAILED,NETWORK_ERROR,2,0.673,2026-08-07 06:38:15.661676
pay_004379,cust_00826,2289.81,INR,WALLET,SUCCESS,,1,0.814,2026-08-07 07:02:15.661676
pay_006544,cust_02020,1568.71,INR,UPI,SUCCESS,,1,0.732,2026-08-07 07:06:15.661676
pay_002897,cust_01847,341.28,INR,NETBANKING,SUCCESS,,1,0.65,2026-08-07 07:06:15.661676
pay_009472,cust_02535,6380.09,INR,CARD,SUCCESS,,1,0.711,2026-08-07 07:18:15.661676
pay_009806,cust_00897,633.19,INR,CARD,SUCCESS,,1,0.986,2026-08-07 07:33:15.661676
pay_006945,cust_00171,430.37,INR,NETBANKING,SUCCESS,,1,0.463,2026-08-07 07:38:15.661676
pay_007242,cust_00774,1267.9,INR,UPI,SUCCESS,,1,0.486,2026-08-07 07:46:15.661676
pay_008531,cust_02625,892.86,INR,WALLET,FAILED,NETWORK_ERROR,1,0.859,2026-08-07 08:30:15.661676
pay_008794,cust_01700,1450.01,INR,UPI,SUCCESS,,1,0.752,2026-08-07 08:50:15.661676
pay_006948,cust_00222,3708.91,INR,UPI,SUCCESS,,1,0.562,2026-08-07 09:20:15.661676
pay_004341,cust_01560,3838.92,INR,UPI,SUCCESS,,1,0.928,2026-08-07 09:24:15.661676
pay_009346,cust_01480,1588.56,INR,CARD,SUCCESS,,1,0.964,2026-08-07 09:42:15.661676
pay_002852,cust_01462,3521.59,INR,CARD,SUCCESS,,1,0.565,2026-08-07 10:09:15.661676
pay_004980,cust_02187,306.02,INR,UPI,SUCCESS,,1,0.795,2026-08-07 10:18:15.661676
pay_004374,cust_01019,2014.79,INR,NETBANKING,SUCCESS,,1,0.668,2026-08-07 10:34:15.661676
pay_002194,cust_01473,607.57,INR,CARD,SUCCESS,,1,0.947,2026-08-07 11:51:15.661676
pay_001372,cust_01248,7110.78,INR,UPI,SUCCESS,,1,0.57,2026-08-07 12:03:15.661676
pay_004271,cust_02573,1626.67,INR,NETBANKING,SUCCESS,,1,0.855,2026-08-07 12:10:15.661676
pay_005698,cust_02353,996.12,INR,WALLET,SUCCESS,,1,0.978,2026-08-07 12:17:15.661676
pay_000250,cust_01769,2499.85,INR,UPI,SUCCESS,,1,0.888,2026-08-07 12:20:15.661676
pay_007706,cust_01264,1422.6,INR,CARD,SUCCESS,,1,0.892,2026-08-07 12:45:15.661676
pay_007223,cust_00266,1535.63,INR,WALLET,SUCCESS,,1,0.984,2026-08-07 13:06:15.661676
pay_005083,cust_01714,1934.44,INR,CARD,SUCCESS,,1,0.953,2026-08-07 13:07:15.661676
pay_009223,cust_02834,3832.09,INR,NETBANKING,SUCCESS,,1,0.673,2026-08-07 13:29:15.661676
pay_006791,cust_00003,1684.4,INR,NETBANKING,SUCCESS,,1,0.902,2026-08-07 13:31:15.661676
pay_009519,cust_00387,1539.87,INR,WALLET,SUCCESS,,1,0.461,2026-08-07 13:39:15.661676
pay_000798,cust_00487,3118.79,INR,WALLET,SUCCESS,,1,0.505,2026-08-07 13:45:15.661676
pay_004040,cust_01073,1041.99,INR,NETBANKING,SUCCESS,,1,0.833,2026-08-07 13:57:15.661676
pay_000680,cust_00577,5000.25,INR,NETBANKING,SUCCESS,,1,0.637,2026-08-07 13:59:15.661676
pay_006462,cust_01894,654.86,INR,CARD,SUCCESS,,1,0.895,2026-08-07 14:15:15.661676
pay_000238,cust_01725,2098.89,INR,UPI,SUCCESS,,1,0.692,2026-08-07 14:41:15.661676
pay_006449,cust_00687,298.2,INR,CARD,SUCCESS,,1,0.459,2026-08-07 14:58:15.661676
pay_000274,cust_01622,1822.9,INR,NETBANKING,SUCCESS,,1,0.63,2026-08-07 15:00:15.661676
pay_009012,cust_01618,639.92,INR,NETBANKING,SUCCESS,,1,0.554,2026-08-07 15:32:15.661676
pay_004837,cust_00761,1242.9,INR,CARD,SUCCESS,,1,0.908,2026-08-07 15:37:15.661676
pay_001033,cust_00733,2488.36,INR,WALLET,SUCCESS,,1,0.795,2026-08-07 15:39:15.661676
pay_000259,cust_00126,2578.74,INR,UPI,SUCCESS,,1,0.653,2026-08-07 15:40:15.661676
pay_006471,cust_01141,1863.22,INR,NETBANKING,SUCCESS,,1,0.72,2026-08-07 15:42:15.661676
pay_007891,cust_02252,2065.88,INR,WALLET,FAILED,LIMIT_EXCEEDED,1,0.858,2026-08-07 16:00:15.661676
pay_009741,cust_02706,942.63,INR,UPI,SUCCESS,,1,0.892,2026-08-07 16:02:15.661676
pay_007784,cust_01311,14552.05,INR,UPI,SUCCESS,,1,0.615,2026-08-07 16:11:15.661676
pay_001436,cust_00985,2266.66,INR,CARD,SUCCESS,,1,0.612,2026-08-07 16:22:15.661676
pay_001479,cust_01091,888.92,INR,NETBANKING,SUCCESS,,1,0.52,2026-08-07 16:23:15.661676
pay_009938,cust_00695,3592.55,INR,NETBANKING,SUCCESS,,1,0.664,2026-08-07 17:01:15.661676
pay_000196,cust_01178,2460.83,INR,CARD,SUCCESS,,1,0.978,2026-08-07 17:06:15.661676
pay_002748,cust_01637,719.96,INR,WALLET,SUCCESS,,1,0.88,2026-08-07 17:09:15.661676
pay_005368,cust_00388,1418.14,INR,UPI,SUCCESS,,1,0.81,2026-08-07 17:36:15.661676
pay_000020,cust_02300,584.15,INR,NETBANKING,SUCCESS,,1,0.935,2026-08-07 17:38:15.661676
pay_009094,cust_02605,5039.14,INR,WALLET,SUCCESS,,1,0.869,2026-08-07 18:11:15.661676
pay_005510,cust_02150,1614.2,INR,WALLET,SUCCESS,,1,0.986,2026-08-07 18:34:15.661676
pay_007988,cust_02995,1364.21,INR,WALLET,SUCCESS,,1,0.806,2026-08-07 18:36:15.661676
pay_004448,cust_02826,1958.45,INR,WALLET,SUCCESS,,1,0.894,2026-08-07 18:47:15.661676
pay_008534,cust_01316,5467.38,INR,WALLET,SUCCESS,,1,0.51,2026-08-07 19:07:15.661676
pay_005780,cust_00898,3160.16,INR,WALLET,SUCCESS,,1,0.879,2026-08-07 19:15:15.661676
pay_000917,cust_00566,2940.45,INR,UPI,SUCCESS,,1,0.873,2026-08-07 19:23:15.661676
pay_000596,cust_02486,1202.29,INR,CARD,SUCCESS,,1,0.799,2026-08-07 19:27:15.661676
pay_002680,cust_02374,1464.46,INR,UPI,FAILED,NETWORK_ERROR,1,0.879,2026-08-07 19:39:15.661676
pay_005080,cust_02362,5898.52,INR,NETBANKING,SUCCESS,,1,0.606,2026-08-07 19:39:15.661676
pay_000053,cust_00240,1052.01,INR,UPI,SUCCESS,,1,0.477,2026-08-07 19:44:15.661676
pay_002536,cust_00341,1427.85,INR,CARD,FAILED,NETWORK_ERROR,3,0.855,2026-08-07 19:49:15.661676
pay_005100,cust_01885,1909.23,INR,CARD,FAILED,USER_CANCELLED,3,0.456,2026-08-07 19:54:15.661676
pay_007842,cust_01561,1263.57,INR,CARD,SUCCESS,,1,0.519,2026-08-07 20:07:15.661676
pay_007332,cust_01793,3227.92,INR,CARD,SUCCESS,,1,0.891,2026-08-07 20:22:15.661676
pay_004105,cust_02017,1719.67,INR,WALLET,SUCCESS,,1,0.569,2026-08-07 20:45:15.661676
pay_004873,cust_02405,668.05,INR,WALLET,SUCCESS,,1,0.743,2026-08-07 21:01:15.661676
pay_008256,cust_00801,5663.87,INR,WALLET,SUCCESS,,1,0.812,2026-08-07 21:09:15.661676
pay_008176,cust_00073,4433.53,INR,CARD,SUCCESS,,1,0.86,2026-08-07 21:45:15.661676
pay_003625,cust_00153,8252.02,INR,UPI,SUCCESS,,1,0.766,2026-08-07 22:01:15.661676
pay_008245,cust_02974,1028.56,INR,WALLET,SUCCESS,,1,0.957,2026-08-07 22:20:15.661676
pay_007255,cust_00661,3214.2,INR,WALLET,SUCCESS,,1,0.764,2026-08-07 22:25:15.661676
pay_006731,cust_01286,6940.95,INR,NETBANKING,SUCCESS,,1,0.916,2026-08-07 22:26:15.661676
pay_005708,cust_01771,2296.26,INR,CARD,SUCCESS,,1,0.626,2026-08-07 22:39:15.661676
pay_009234,cust_00974,1626.06,INR,WALLET,SUCCESS,,1,0.585,2026-08-07 22:45:15.661676
pay_005785,cust_00197,1618.95,INR,NETBANKING,SUCCESS,,1,0.95,2026-08-07 22:49:15.661676
pay_004418,cust_01302,380.07,INR,UPI,SUCCESS,,1,0.896,2026-08-07 22:58:15.661676
pay_007364,cust_00241,1159.54,INR,CARD,SUCCESS,,1,0.824,2026-08-07 23:07:15.661676
pay_003383,cust_01081,2143.21,INR,NETBANKING,FAILED,BANK_ERROR,3,0.934,2026-08-07 23:25:15.661676
pay_002996,cust_02364,1923.66,INR,NETBANKING,SUCCESS,,1,0.856,2026-08-07 23:47:15.661676
pay_007086,cust_01086,335.74,INR,WALLET,SUCCESS,,1,0.631,2026-08-07 23:53:15.661676
pay_001499,cust_00740,4102.08,INR,CARD,SUCCESS,,1,0.597,2026-08-08 00:01:15.661676
pay_005506,cust_02768,3545.47,INR,WALLET,SUCCESS,,1,0.68,2026-08-08 00:20:15.661676
pay_008282,cust_01272,5429.42,INR,NETBANKING,SUCCESS,,1,0.816,2026-08-08 00:31:15.661676
