payment_id,amount,payment_method,failure_reason,attempt_number,customer_success_rate,action,recovery_success,simulated_probability
pay_008915,1599.93,NETBANKING,TIMEOUT,2,0.471,SEND_REMINDER,1,0.2655
pay_008139,495.84,UPI,CARD_EXPIRED,1,0.825,RETRY,1,0.2625
pay_008139,495.84,UPI,CARD_EXPIRED,1,0.825,SEND_REMINDER,1,0.7825
pay_005791,492.53,WALLET,INSUFFICIENT_FUNDS,1,0.944,RETRY,1,0.472
pay_005791,492.53,WALLET,INSUFFICIENT_FUNDS,1,0.944,SEND_REMINDER,0,0.772
pay_001526,4319.95,NETBANKING,USER_CANCELLED,2,0.564,RETRY,0,0.41200000000000003
pay_001526,4319.95,NETBANKING,USER_CANCELLED,2,0.564,SEND_REMINDER,1,0.5419999999999998
pay_006877,2809.65,UPI,INSUFFICIENT_FUNDS,1,0.656,RETRY,0,0.328
pay_006877,2809.65,UPI,INSUFFICIENT_FUNDS,1,0.656,SEND_REMINDER,1,0.6280000000000001
pay_000762,1993.42,CARD,INSUFFICIENT_FUNDS,2,0.539,RETRY,0,0.1995
pay_000762,1993.42,CARD,INSUFFICIENT_FUNDS,2,0.539,SEND_REMINDER,1,0.4995000000000001
pay_005689,655.56,NETBANKING,USER_CANCELLED,1,0.887,RETRY,0,0.6435000000000001
pay_005689,655.56,NETBANKING,USER_CANCELLED,1,0.887,SEND_REMINDER,0,0.7735
pay_002894,2148.05,WALLET,BANK_ERROR,4,0.493,RETRY,0,0.43650000000000005
pay_002894,2148.05,WALLET,BANK_ERROR,4,0.493,SEND_REMINDER,0,0.10649999999999998
pay_007121,1275.85,UPI,USER_CANCELLED,4,0.701,RETRY,0,0.34049999999999997
pay_007121,1275.85,UPI,USER_CANCELLED,4,0.701,SEND_REMINDER,0,0.47049999999999986
pay_000534,686.21,CARD,INSUFFICIENT_FUNDS,3,0.675,RETRY,1,0.1975
pay_000534,686.21,CARD,INSUFFICIENT_FUNDS,3,0.675,SEND_REMINDER,0,0.49750000000000005
pay_003740,614.96,WALLET,NETWORK_ERROR,3,0.945,RETRY,1,0.7025
pay_003740,614.96,WALLET,NETWORK_ERROR,3,0.945,SEND_REMINDER,1,0.4325
pay_002519,1504.42,NETBANKING,LIMIT_EXCEEDED,2,0.946,RETRY,0,0.353
pay_002519,1504.42,NETBANKING,LIMIT_EXCEEDED,2,0.946,SEND_REMINDER,1,0.653
pay_002271,2387.83,UPI,TIMEOUT,1,0.929,RETRY,1,0.7945
pay_002271,2387.83,UPI,TIMEOUT,1,0.929,SEND_REMINDER,0,0.5645
pay_009949,1543.09,UPI,INSUFFICIENT_FUNDS,2,0.913,RETRY,0,0.3865
pay_009949,1543.09,UPI,INSUFFICIENT_FUNDS,2,0.913,SEND_REMINDER,1,0.6865000000000001
pay_001048,512.29,NETBANKING,INSUFFICIENT_FUNDS,1,0.92,RETRY,1,0.46
pay_001048,512.29,NETBANKING,INSUFFICIENT_FUNDS,1,0.92,SEND_REMINDER,1,0.76
pay_009220,1298.86,NETBANKING,NETWORK_ERROR,4,0.769,RETRY,0,0.5445
pay_009220,1298.86,NETBANKING,NETWORK_ERROR,4,0.769,SEND_REMINDER,0,0.2745
pay_002240,3130.83,CARD,INSUFFICIENT_FUNDS,1,0.544,RETRY,0,0.272
pay_002240,3130.83,CARD,INSUFFICIENT_FUNDS,1,0.544,SEND_REMINDER,0,0.5720000000000001
pay_004164,416.09,CARD,INSUFFICIENT_FUNDS,1,0.735,RETRY,0,0.3675
pay_004164,416.09,CARD,INSUFFICIENT_FUNDS,1,0.735,SEND_REMINDER,0,0.6675
pay_009495,861.84,CARD,USER_CANCELLED,4,0.747,RETRY,1,0.3635000000000001
pay_009495,861.84,CARD,USER_CANCELLED,4,0.747,SEND_REMINDER,0,0.4935
pay_009513,3957.66,UPI,LIMIT_EXCEEDED,2,0.592,RETRY,0,0.176
pay_009513,3957.66,UPI,LIMIT_EXCEEDED,2,0.592,SEND_REMINDER,0,0.47600000000000003
pay_009821,2289.65,UPI,TIMEOUT,4,0.951,RETRY,0,0.5954999999999999
pay_009821,2289.65,UPI,TIMEOUT,4,0.951,SEND_REMINDER,0,0.3655
pay_007230,3071.16,CARD,INSUFFICIENT_FUNDS,2,0.493,RETRY,0,0.1765
pay_007230,3071.16,CARD,INSUFFICIENT_FUNDS,2,0.493,SEND_REMINDER,0,0.4765
pay_003881,2301.6,UPI,INSUFFICIENT_FUNDS,1,0.732,RETRY,0,0.366
pay_003881,2301.6,UPI,INSUFFICIENT_FUNDS,1,0.732,SEND_REMINDER,1,0.666
pay_007253,4210.68,CARD,NETWORK_ERROR,4,0.851,RETRY,1,0.5854999999999999
pay_007253,4210.68,CARD,NETWORK_ERROR,4,0.851,SEND_REMINDER,1,0.31550000000000006
pay_002909,1261.42,UPI,BANK_ERROR,3,0.831,RETRY,1,0.6755
pay_002909,1261.42,UPI,BANK_ERROR,3,0.831,SEND_REMINDER,1,0.3455
pay_008763,699.21,NETBANKING,BANK_ERROR,2,0.667,RETRY,1,0.6635
pay_008763,699.21,NETBANKING,BANK_ERROR,2,0.667,SEND_REMINDER,0,0.3335
pay_002076,1404.09,WALLET,CARD_EXPIRED,1,0.753,RETRY,0,0.22650000000000003
pay_002076,1404.09,WALLET,CARD_EXPIRED,1,0.753,SEND_REMINDER,1,0.7464999999999999
pay_008713,710.31,WALLET,LIMIT_EXCEEDED,3,0.929,RETRY,0,0.2745
pay_008713,710.31,WALLET,LIMIT_EXCEEDED,3,0.929,SEND_REMINDER,1,0.5745
pay_005159,1560.38,CARD,CARD_EXPIRED,3,0.467,RETRY,0,0.01
pay_005159,1560.38,CARD,CARD_EXPIRED,3,0.467,SEND_REMINDER,1,0.4635
pay_004372,1168.14,UPI,BANK_ERROR,2,0.861,RETRY,0,0.7605
pay_004372,1168.14,UPI,BANK_ERROR,2,0.861,SEND_REMINDER,1,0.43049999999999994
pay_001039,2163.67,NETBANKING,INSUFFICIENT_FUNDS,4,0.45,RETRY,0,0.014999999999999986
pay_001039,2163.67,NETBANKING,INSUFFICIENT_FUNDS,4,0.45,SEND_REMINDER,0,0.315
pay_002986,838.79,WALLET,BANK_ERROR,3,0.928,RETRY,1,0.7240000000000001
pay_002986,838.79,WALLET,BANK_ERROR,3,0.928,SEND_REMINDER,0,0.394
pay_002657,754.8,NETBANKING,USER_CANCELLED,4,0.961,RETRY,1,0.4705000000000001
pay_002657,754.8,NETBANKING,USER_CANCELLED,4,0.961,SEND_REMINDER,0,0.6005
pay_003612,1976.53,NETBANKING,TIMEOUT,4,0.612,RETRY,0,0.4259999999999999
pay_003612,1976.53,NETBANKING,TIMEOUT,4,0.612,SEND_REMINDER,0,0.196
pay_005417,1331.47,UPI,BANK_ERROR,2,0.737,RETRY,0,0.6984999999999999
pay_005417,1331.47,UPI,BANK_ERROR,2,0.737,SEND_REMINDER,0,0.3685
pay_008271,554.84,NETBANKING,LIMIT_EXCEEDED,3,0.75,RETRY,0,0.185
pay_008271,554.84,NETBANKING,LIMIT_EXCEEDED,3,0.75,SEND_REMINDER,0,0.485
pay_008504,1464.8,NETBANKING,TIMEOUT,4,0.567,RETRY,0,0.4034999999999999
pay_008504,1464.8,NETBANKING,TIMEOUT,4,0.567,SEND_REMINDER,0,0.1735
pay_008257,4435.3,WALLET,INSUFFICIENT_FUNDS,2,0.863,RETRY,0,0.3615
pay_008257,4435.3,WALLET,INSUFFICIENT_FUNDS,2,0.863,SEND_REMINDER,1,0.6615
pay_006036,1911.17,UPI,NETWORK_ERROR,4,0.479,RETRY,0,0.3994999999999999
pay_006036,1911.17,UPI,NETWORK_ERROR,4,0.479,SEND_REMINDER,0,0.1295
pay_001044,1753.19,NETBANKING,NETWORK_ERROR,3,0.888,RETRY,1,0.674
pay_001044,1753.19,NETBANKING,NETWORK_ERROR,3,0.888,SEND_REMINDER,1,0.404
pay_009977,6900.97,UPI,USER_CANCELLED,3,0.786,RETRY,1,0.45300000000000007
pay_009977,6900.97,UPI,USER_CANCELLED,3,0.786,SEND_REMINDER,1,0.583
pay_008762,641.49,UPI,BANK_ERROR,1,0.756,RETRY,0,0.778
pay_008762,641.49,UPI,BANK_ERROR,1,0.756,SEND_REMINDER,1,0.448
pay_008538,7031.1,CARD,USER_CANCELLED,4,0.584,RETRY,0,0.28200000000000003
pay_008538,7031.1,CARD,USER_CANCELLED,4,0.584,SEND_REMINDER,1,0.41199999999999987
pay_004730,1836.24,CARD,INSUFFICIENT_FUNDS,3,0.516,RETRY,0,0.118
pay_004730,1836.24,CARD,INSUFFICIENT_FUNDS,3,0.516,SEND_REMINDER,1,0.41800000000000004
pay_007618,5979.09,UPI,NETWORK_ERROR,4,0.614,RETRY,1,0.467
pay_007618,5979.09,UPI,NETWORK_ERROR,4,0.614,SEND_REMINDER,0,0.197
pay_008846,999.05,NETBANKING,CARD_EXPIRED,1,0.649,RETRY,0,0.17450000000000004
pay_008846,999.05,NETBANKING,CARD_EXPIRED,1,0.649,SEND_REMINDER,1,0.6945
pay_009248,818.22,WALLET,BANK_ERROR,1,0.931,RETRY,1,0.8655
pay_009248,818.22,WALLET,BANK_ERROR,1,0.931,SEND_REMINDER,1,0.5355000000000001
pay_002130,3211.68,NETBANKING,USER_CANCELLED,4,0.54,RETRY,0,0.26000000000000006
pay_002130,3211.68,NETBANKING,USER_CANCELLED,4,0.54,SEND_REMINDER,0,0.38999999999999996
pay_000444,1683.62,WALLET,NETWORK_ERROR,4,0.653,RETRY,0,0.4865
pay_000444,1683.62,WALLET,NETWORK_ERROR,4,0.653,SEND_REMINDER,0,0.21650000000000003
pay_006331,5190.36,WALLET,LIMIT_EXCEEDED,4,0.506,RETRY,0,0.01
pay_006331,5190.36,WALLET,LIMIT_EXCEEDED,4,0.506,SEND_REMINDER,0,0.293
pay_000765,4534.27,UPI,NETWORK_ERROR,1,0.771,RETRY,1,0.7555000000000001
pay_000765,4534.27,UPI,NETWORK_ERROR,1,0.771,SEND_REMINDER,0,0.48550000000000004
pay_008140,2385.23,NETBANKING,LIMIT_EXCEEDED,3,0.967,RETRY,0,0.2935
pay_008140,2385.23,NETBANKING,LIMIT_EXCEEDED,3,0.967,SEND_REMINDER,1,0.5935
pay_001904,2430.16,UPI,NETWORK_ERROR,1,0.873,RETRY,1,0.8065
pay_001904,2430.16,UPI,NETWORK_ERROR,1,0.873,SEND_REMINDER,1,0.5365
pay_009152,2177.11,NETBANKING,INSUFFICIENT_FUNDS,1,0.924,RETRY,0,0.462
pay_009152,2177.11,NETBANKING,INSUFFICIENT_FUNDS,1,0.924,SEND_REMINDER,1,0.762
pay_006818,552.85,WALLET,LIMIT_EXCEEDED,2,0.742,RETRY,0,0.251
pay_006818,552.85,WALLET,LIMIT_EXCEEDED,2,0.742,SEND_REMINDER,1,0.5509999999999999
pay_000244,3614.12,NETBANKING,INSUFFICIENT_FUNDS,4,0.723,RETRY,0,0.15149999999999997
pay_000244,3614.12,NETBANKING,INSUFFICIENT_FUNDS,4,0.723,SEND_REMINDER,1,0.45149999999999996
pay_009239,924.55,WALLET,BANK_ERROR,4,0.561,RETRY,1,0.4705000000000001
pay_009239,924.55,WALLET,BANK_ERROR,4,0.561,SEND_REMINDER,0,0.1405
pay_001307,1849.27,UPI,NETWORK_ERROR,1,0.61,RETRY,1,0.675
pay_001307,1849.27,UPI,NETWORK_ERROR,1,0.61,SEND_REMINDER,0,0.405
pay_006057,1919.09,UPI,CARD_EXPIRED,1,0.67,RETRY,0,0.18500000000000005
pay_006057,1919.09,UPI,CARD_EXPIRED,1,0.67,SEND_REMINDER,1,0.7050000000000001
pay_009542,1142.47,UPI,LIMIT_EXCEEDED,3,0.886,RETRY,0,0.253
pay_009542,1142.47,UPI,LIMIT_EXCEEDED,3,0.886,SEND_REMINDER,1,0.553
pay_004834,2968.44,NETBANKING,CARD_EXPIRED,2,0.926,RETRY,0,0.24300000000000005
pay_004834,2968.44,NETBANKING,CARD_EXPIRED,2,0.926,SEND_REMINDER,1,0.7629999999999999
pay_008681,735.61,WALLET,TIMEOUT,4,0.564,RETRY,0,0.40199999999999986
pay_008681,735.61,WALLET,TIMEOUT,4,0.564,SEND_REMINDER,0,0.172
pay_000325,808.5,UPI,BANK_ERROR,4,0.98,RETRY,1,0.6799999999999999
pay_000325,808.5,UPI,BANK_ERROR,4,0.98,SEND_REMINDER,0,0.35000000000000003
pay_006524,3448.3,NETBANKING,LIMIT_EXCEEDED,2,0.501,RETRY,0,0.1305
pay_006524,3448.3,NETBANKING,LIMIT_EXCEEDED,2,0.501,SEND_REMINDER,0,0.43049999999999994
pay_009477,2246.99,CARD,INSUFFICIENT_FUNDS,3,0.591,RETRY,0,0.15549999999999997
pay_009477,2246.99,CARD,INSUFFICIENT_FUNDS,3,0.591,SEND_REMINDER,1,0.4555
pay_008103,1230.95,CARD,NETWORK_ERROR,1,0.829,RETRY,1,0.7845
pay_008103,1230.95,CARD,NETWORK_ERROR,1,0.829,SEND_REMINDER,1,0.5145
pay_006217,1825.81,NETBANKING,INSUFFICIENT_FUNDS,4,0.506,RETRY,0,0.04299999999999998
pay_006217,1825.81,NETBANKING,INSUFFICIENT_FUNDS,4,0.506,SEND_REMINDER,0,0.343
pay_009604,1334.48,UPI,INSUFFICIENT_FUNDS,2,0.616,RETRY,0,0.238
pay_009604,1334.48,UPI,INSUFFICIENT_FUNDS,2,0.616,SEND_REMINDER,1,0.538
pay_009527,698.44,WALLET,NETWORK_ERROR,1,0.588,RETRY,1,0.6639999999999999
pay_009527,698.44,WALLET,NETWORK_ERROR,1,0.588,SEND_REMINDER,1,0.394
pay_009395,2071.4,WALLET,BANK_ERROR,2,0.927,RETRY,1,0.7935000000000001
pay_009395,2071.4,WALLET,BANK_ERROR,2,0.927,SEND_REMINDER,1,0.4635000000000001
pay_003304,795.84,WALLET,CARD_EXPIRED,2,0.479,RETRY,0,0.019500000000000017
pay_003304,795.84,WALLET,CARD_EXPIRED,2,0.479,SEND_REMINDER,1,0.5394999999999999
pay_006171,891.41,WALLET,CARD_EXPIRED,2,0.646,RETRY,0,0.10300000000000004
pay_006171,891.41,WALLET,CARD_EXPIRED,2,0.646,SEND_REMINDER,1,0.623
pay_006220,5410.42,NETBANKING,BANK_ERROR,2,0.762,RETRY,1,0.7110000000000001
pay_006220,5410.42,NETBANKING,BANK_ERROR,2,0.762,SEND_REMINDER,1,0.381
pay_005781,674.5,WALLET,INSUFFICIENT_FUNDS,3,0.626,RETRY,0,0.173
pay_005781,674.5,WALLET,INSUFFICIENT_FUNDS,3,0.626,SEND_REMINDER,1,0.473
pay_008510,2906.87,WALLET,BANK_ERROR,1,0.659,RETRY,1,0.7295
pay_008510,2906.87,WALLET,BANK_ERROR,1,0.659,SEND_REMINDER,1,0.3995
pay_005291,6367.66,UPI,INSUFFICIENT_FUNDS,2,0.711,RETRY,0,0.2855
pay_005291,6367.66,UPI,INSUFFICIENT_FUNDS,2,0.711,SEND_REMINDER,1,0.5854999999999999
pay_003827,705.61,NETBANKING,INSUFFICIENT_FUNDS,3,0.63,RETRY,1,0.175
pay_003827,705.61,NETBANKING,INSUFFICIENT_FUNDS,3,0.63,SEND_REMINDER,1,0.475
pay_008106,370.68,WALLET,NETWORK_ERROR,1,0.625,RETRY,1,0.6825
pay_008106,370.68,WALLET,NETWORK_ERROR,1,0.625,SEND_REMINDER,0,0.41250000000000003
pay_004165,1278.93,UPI,INSUFFICIENT_FUNDS,4,0.501,RETRY,0,0.04049999999999998
pay_004165,1278.93,UPI,INSUFFICIENT_FUNDS,4,0.501,SEND_REMINDER,0,0.34049999999999997
pay_004509,3060.12,UPI,LIMIT_EXCEEDED,3,0.729,RETRY,0,0.1745
pay_004509,3060.12,UPI,LIMIT_EXCEEDED,3,0.729,SEND_REMINDER,1,0.47450000000000003
pay_004159,1075.07,WALLET,BANK_ERROR,3,0.793,RETRY,1,0.6565
pay_004159,1075.07,WALLET,BANK_ERROR,3,0.793,SEND_REMINDER,0,0.3265
pay_003855,1349.64,UPI,CARD_EXPIRED,1,0.798,RETRY,0,0.24900000000000005
pay_003855,1349.64,UPI,CARD_EXPIRED,1,0.798,SEND_REMINDER,1,0.769
pay_001804,538.63,UPI,TIMEOUT,1,0.658,RETRY,1,0.659
pay_001804,538.63,UPI,TIMEOUT,1,0.658,SEND_REMINDER,1,0.42900000000000005
pay_005372,734.75,CARD,INSUFFICIENT_FUNDS,3,0.463,RETRY,0,0.0915
pay_005372,734.75,CARD,INSUFFICIENT_FUNDS,3,0.463,SEND_REMINDER,0,0.39150000000000007
pay_000751,863.86,NETBANKING,USER_CANCELLED,4,0.527,RETRY,1,0.25350000000000006
pay_000751,863.86,NETBANKING,USER_CANCELLED,4,0.527,SEND_REMINDER,0,0.3834999999999999
pay_009057,1561.13,UPI,INSUFFICIENT_FUNDS,1,0.635,RETRY,0,0.3175
pay_009057,1561.13,UPI,INSUFFICIENT_FUNDS,1,0.635,SEND_REMINDER,1,0.6175
pay_008092,3557.79,UPI,FRAUD_SUSPECTED,2,0.99,RETRY,1,0.08500000000000002
pay_008092,3557.79,UPI,FRAUD_SUSPECTED,2,0.99,SEND_REMINDER,0,0.08500000000000002
pay_001201,1998.55,NETBANKING,CARD_EXPIRED,1,0.978,RETRY,0,0.339
pay_001201,1998.55,NETBANKING,CARD_EXPIRED,1,0.978,SEND_REMINDER,1,0.859
pay_000988,3647.84,CARD,INSUFFICIENT_FUNDS,2,0.538,RETRY,0,0.199
pay_000988,3647.84,CARD,INSUFFICIENT_FUNDS,2,0.538,SEND_REMINDER,1,0.49900000000000005
pay_007851,8972.7,CARD,NETWORK_ERROR,3,0.632,RETRY,1,0.5459999999999999
pay_007851,8972.7,CARD,NETWORK_ERROR,3,0.632,SEND_REMINDER,0,0.276
pay_000096,560.7,WALLET,CARD_EXPIRED,4,0.717,RETRY,0,0.01
pay_000096,560.7,WALLET,CARD_EXPIRED,4,0.717,SEND_REMINDER,1,0.5185
pay_006593,5859.55,UPI,FRAUD_SUSPECTED,1,0.8,RETRY,0,0.060000000000000046
pay_006593,5859.55,UPI,FRAUD_SUSPECTED,1,0.8,SEND_REMINDER,0,0.060000000000000046
pay_009490,2241.9,WALLET,TIMEOUT,3,0.519,RETRY,1,0.4494999999999999
pay_009490,2241.9,WALLET,TIMEOUT,3,0.519,SEND_REMINDER,1,0.21950000000000003
pay_004198,516.71,NETBANKING,NETWORK_ERROR,2,0.95,RETRY,1,0.7749999999999999
pay_004198,516.71,NETBANKING,NETWORK_ERROR,2,0.95,SEND_REMINDER,1,0.5049999999999999
pay_000786,4292.5,UPI,INSUFFICIENT_FUNDS,4,0.548,RETRY,0,0.064
pay_000786,4292.5,UPI,INSUFFICIENT_FUNDS,4,0.548,SEND_REMINDER,0,0.36400000000000005
pay_007175,5429.97,NETBANKING,BANK_ERROR,2,0.969,RETRY,1,0.8145
pay_007175,5429.97,NETBANKING,BANK_ERROR,2,0.969,SEND_REMINDER,1,0.4845
pay_005578,2110.55,NETBANKING,BANK_ERROR,3,0.506,RETRY,0,0.513
pay_005578,2110.55,NETBANKING,BANK_ERROR,3,0.506,SEND_REMINDER,0,0.183
pay_000417,6253.66,CARD,BANK_ERROR,1,0.988,RETRY,1,0.894
pay_000417,6253.66,CARD,BANK_ERROR,1,0.988,SEND_REMINDER,1,0.5640000000000001
pay_005713,3588.14,UPI,TIMEOUT,4,0.98,RETRY,0,0.6099999999999999
pay_005713,3588.14,UPI,TIMEOUT,4,0.98,SEND_REMINDER,1,0.38000000000000006
pay_004614,1200.03,UPI,TIMEOUT,2,0.699,RETRY,0,0.6094999999999999
pay_004614,1200.03,UPI,TIMEOUT,2,0.699,SEND_REMINDER,1,0.3795
pay_002670,2982.46,UPI,BANK_ERROR,4,0.701,RETRY,0,0.5405
pay_002670,2982.46,UPI,BANK_ERROR,4,0.701,SEND_REMINDER,0,0.21049999999999996
pay_008518,5068.23,UPI,BANK_ERROR,2,0.614,RETRY,1,0.637
pay_008518,5068.23,UPI,BANK_ERROR,2,0.614,SEND_REMINDER,1,0.307
pay_005545,1349.93,CARD,USER_CANCELLED,2,0.492,RETRY,0,0.37600000000000006
pay_005545,1349.93,CARD,USER_CANCELLED,2,0.492,SEND_REMINDER,1,0.506
pay_008573,2510.67,UPI,USER_CANCELLED,1,0.519,RETRY,0,0.4595000000000001
pay_008573,2510.67,UPI,USER_CANCELLED,1,0.519,SEND_REMINDER,1,0.5894999999999999
pay_007813,2046.99,UPI,NETWORK_ERROR,1,0.638,RETRY,0,0.6890000000000001
pay_007813,2046.99,UPI,NETWORK_ERROR,1,0.638,SEND_REMINDER,1,0.41900000000000004
pay_001890,1787.26,CARD,LIMIT_EXCEEDED,2,0.612,RETRY,0,0.186
pay_001890,1787.26,CARD,LIMIT_EXCEEDED,2,0.612,SEND_REMINDER,1,0.48600000000000004
pay_006374,5011.76,CARD,CARD_EXPIRED,4,0.772,RETRY,0,0.026000000000000023
pay_006374,5011.76,CARD,CARD_EXPIRED,4,0.772,SEND_REMINDER,1,0.546
pay_009186,1714.9,NETBANKING,NETWORK_ERROR,4,0.821,RETRY,1,0.5705
pay_009186,1714.9,NETBANKING,NETWORK_ERROR,4,0.821,SEND_REMINDER,0,0.30049999999999993
pay_005666,573.06,WALLET,INSUFFICIENT_FUNDS,4,0.726,RETRY,0,0.15299999999999997
pay_005666,573.06,WALLET,INSUFFICIENT_FUNDS,4,0.726,SEND_REMINDER,0,0.453
pay_001082,1367.3,CARD,TIMEOUT,3,0.693,RETRY,1,0.5364999999999999
pay_001082,1367.3,CARD,TIMEOUT,3,0.693,SEND_REMINDER,1,0.3065
pay_004238,1369.44,CARD,INSUFFICIENT_FUNDS,2,0.889,RETRY,0,0.3745
pay_004238,1369.44,CARD,INSUFFICIENT_FUNDS,2,0.889,SEND_REMINDER,1,0.6745000000000001
pay_007582,3083.42,CARD,USER_CANCELLED,3,0.564,RETRY,0,0.342
pay_007582,3083.42,CARD,USER_CANCELLED,3,0.564,SEND_REMINDER,1,0.47199999999999986
pay_008194,1944.77,NETBANKING,NETWORK_ERROR,4,0.552,RETRY,1,0.436
pay_008194,1944.77,NETBANKING,NETWORK_ERROR,4,0.552,SEND_REMINDER,1,0.16600000000000004
pay_004833,2893.68,WALLET,TIMEOUT,4,0.764,RETRY,1,0.502
pay_004833,2893.68,WALLET,TIMEOUT,4,0.764,SEND_REMINDER,0,0.272
pay_001493,1151.25,NETBANKING,NETWORK_ERROR,4,0.862,RETRY,1,0.591
pay_001493,1151.25,NETBANKING,NETWORK_ERROR,4,0.862,SEND_REMINDER,0,0.321
pay_006050,907.92,WALLET,NETWORK_ERROR,3,0.533,RETRY,0,0.49650000000000005
pay_006050,907.92,WALLET,NETWORK_ERROR,3,0.533,SEND_REMINDER,0,0.22650000000000003
pay_006965,2113.42,CARD,USER_CANCELLED,3,0.919,RETRY,0,0.5195000000000001
pay_006965,2113.42,CARD,USER_CANCELLED,3,0.919,SEND_REMINDER,0,0.6495
pay_003648,2143.49,NETBANKING,INSUFFICIENT_FUNDS,1,0.888,RETRY,1,0.444
pay_003648,2143.49,NETBANKING,INSUFFICIENT_FUNDS,1,0.888,SEND_REMINDER,1,0.744
pay_000036,680.84,NETBANKING,INSUFFICIENT_FUNDS,2,0.571,RETRY,0,0.21549999999999997
pay_000036,680.84,NETBANKING,INSUFFICIENT_FUNDS,2,0.571,SEND_REMINDER,1,0.5155000000000001
pay_000175,2256.01,NETBANKING,INSUFFICIENT_FUNDS,1,0.975,RETRY,0,0.4875
pay_000175,2256.01,NETBANKING,INSUFFICIENT_FUNDS,1,0.975,SEND_REMINDER,1,0.7875000000000001
pay_002622,3399.03,NETBANKING,BANK_ERROR,2,0.926,RETRY,1,0.7929999999999999
pay_002622,3399.03,NETBANKING,BANK_ERROR,2,0.926,SEND_REMINDER,0,0.463
pay_006164,530.59,WALLET,INSUFFICIENT_FUNDS,3,0.646,RETRY,0,0.183
pay_006164,530.59,WALLET,INSUFFICIENT_FUNDS,3,0.646,SEND_REMINDER,0,0.483
pay_006023,13276.45,WALLET,USER_CANCELLED,3,0.961,RETRY,1,0.5405000000000001
pay_006023,13276.45,WALLET,USER_CANCELLED,3,0.961,SEND_REMINDER,1,0.6705
pay_009068,2860.52,CARD,INSUFFICIENT_FUNDS,4,0.48,RETRY,0,0.02999999999999997
pay_009068,2860.52,CARD,INSUFFICIENT_FUNDS,4,0.48,SEND_REMINDER,0,0.33
pay_002837,8294.18,WALLET,INSUFFICIENT_FUNDS,3,0.626,RETRY,1,0.173
pay_002837,8294.18,WALLET,INSUFFICIENT_FUNDS,3,0.626,SEND_REMINDER,1,0.473
pay_005973,3129.68,NETBANKING,BANK_ERROR,2,0.667,RETRY,0,0.6635
pay_005973,3129.68,NETBANKING,BANK_ERROR,2,0.667,SEND_REMINDER,1,0.3335
pay_000654,746.04,NETBANKING,BANK_ERROR,2,0.8,RETRY,1,0.73
pay_000654,746.04,NETBANKING,BANK_ERROR,2,0.8,SEND_REMINDER,1,0.4
pay_006640,1749.04,UPI,NETWORK_ERROR,4,0.762,RETRY,1,0.5409999999999999
pay_006640,1749.04,UPI,NETWORK_ERROR,4,0.762,SEND_REMINDER,0,0.271
pay_003521,2703.21,WALLET,USER_CANCELLED,3,0.797,RETRY,1,0.4585
pay_003521,2703.21,WALLET,USER_CANCELLED,3,0.797,SEND_REMINDER,1,0.5884999999999999
pay_006446,881.46,NETBANKING,NETWORK_ERROR,1,0.581,RETRY,1,0.6605
pay_006446,881.46,NETBANKING,NETWORK_ERROR,1,0.581,SEND_REMINDER,1,0.3905
pay_008061,1966.92,WALLET,BANK_ERROR,2,0.658,RETRY,1,0.659
pay_008061,1966.92,WALLET,BANK_ERROR,2,0.658,SEND_REMINDER,1,0.329
pay_007535,1184.17,CARD,LIMIT_EXCEEDED,1,0.53,RETRY,0,0.21500000000000002
pay_007535,1184.17,CARD,LIMIT_EXCEEDED,1,0.53,SEND_REMINDER,0,0.515
pay_005732,1871.38,NETBANKING,NETWORK_ERROR,3,0.472,RETRY,0,0.46599999999999997
pay_005732,1871.38,NETBANKING,NETWORK_ERROR,3,0.472,SEND_REMINDER,0,0.196
pay_003647,2223.7,UPI,USER_CANCELLED,2,0.758,RETRY,1,0.5090000000000001
pay_003647,2223.7,UPI,USER_CANCELLED,2,0.758,SEND_REMINDER,1,0.639
pay_007802,1049.52,WALLET,FRAUD_SUSPECTED,2,0.679,RETRY,0,0.01
pay_007802,1049.52,WALLET,FRAUD_SUSPECTED,2,0.679,SEND_REMINDER,0,0.01
pay_002684,3247.03,WALLET,INSUFFICIENT_FUNDS,3,0.745,RETRY,0,0.23249999999999998
pay_002684,3247.03,WALLET,INSUFFICIENT_FUNDS,3,0.745,SEND_REMINDER,0,0.5325000000000001
pay_003947,2779.72,UPI,NETWORK_ERROR,2,0.649,RETRY,1,0.6245
pay_003947,2779.72,UPI,NETWORK_ERROR,2,0.649,SEND_REMINDER,0,0.35450000000000004
pay_000420,1908.39,NETBANKING,INSUFFICIENT_FUNDS,4,0.93,RETRY,0,0.255
pay_000420,1908.39,NETBANKING,INSUFFICIENT_FUNDS,4,0.93,SEND_REMINDER,1,0.5550000000000002
pay_008047,1092.94,NETBANKING,NETWORK_ERROR,4,0.559,RETRY,1,0.43949999999999995
pay_008047,1092.94,NETBANKING,NETWORK_ERROR,4,0.559,SEND_REMINDER,0,0.16950000000000004
pay_001831,3186.16,UPI,INSUFFICIENT_FUNDS,2,0.464,RETRY,0,0.162
pay_001831,3186.16,UPI,INSUFFICIENT_FUNDS,2,0.464,SEND_REMINDER,0,0.462
pay_007725,6699.37,NETBANKING,LIMIT_EXCEEDED,4,0.565,RETRY,0,0.022499999999999964
